voxel_col,x,y,z
1658,25,18,7
1659,26,18,7
1660,27,18,7
1661,28,18,7
1662,29,18,7
1663,30,18,7
1664,31,18,7
1665,32,18,7
1666,33,18,7
1667,34,18,7
1668,35,18,7
1669,38,18,7
1670,39,18,7
1671,40,18,7
1672,41,18,7
1673,42,18,7
1674,43,18,7
1675,44,18,7
1676,7,19,7
1677,8,19,7
1678,9,19,7
1679,10,19,7
1680,15,19,7
1681,16,19,7
1682,17,19,7
1683,18,19,7
1684,19,19,7
1685,20,19,7
1686,21,19,7
1687,22,19,7
1688,23,19,7
1689,24,19,7
1690,25,19,7
1691,26,19,7
1692,27,19,7
1693,28,19,7
1694,29,19,7
1695,30,19,7
1696,31,19,7
1697,32,19,7
1698,33,19,7
1699,35,19,7
1700,36,19,7
1701,38,19,7
1702,39,19,7
1703,40,19,7
1704,41,19,7
1705,42,19,7
1706,43,19,7
1707,44,19,7
1708,6,20,7
1709,7,20,7
1710,8,20,7
1711,9,20,7
1712,15,20,7
1713,16,20,7
1714,17,20,7
1715,18,20,7
1716,19,20,7
1717,20,20,7
1718,21,20,7
1719,22,20,7
1720,23,20,7
1721,24,20,7
1722,25,20,7
1723,26,20,7
1724,27,20,7
1725,28,20,7
1726,29,20,7
1727,30,20,7
1728,31,20,7
1729,32,20,7
1730,33,20,7
1731,35,20,7
1732,36,20,7
1733,41,20,7
1734,42,20,7
1735,43,20,7
1736,44,20,7
1737,45,20,7
1738,6,21,7
1739,7,21,7
1740,8,21,7
1741,9,21,7
1742,14,21,7
1743,15,21,7
1744,16,21,7
1745,17,21,7
1746,18,21,7
1747,19,21,7
1748,20,21,7
1749,21,21,7
1750,22,21,7
1751,23,21,7
1752,24,21,7
1753,25,21,7
1754,26,21,7
1755,27,21,7
1756,28,21,7
1757,29,21,7
1758,30,21,7
1759,31,21,7
1760,32,21,7
1761,33,21,7
1762,34,21,7
1763,35,21,7
1764,36,21,7
1765,41,21,7
1766,42,21,7
1767,43,21,7
1768,44,21,7
1769,45,21,7
1770,46,21,7
1771,5,22,7
1772,6,22,7
1773,7,22,7
1774,8,22,7
1775,9,22,7
1776,14,22,7
1777,15,22,7
1778,16,22,7
1779,17,22,7
1780,18,22,7
1781,19,22,7
1782,20,22,7
1783,21,22,7
1784,22,22,7
1785,23,22,7
1786,24,22,7
1787,25,22,7
1788,26,22,7
1789,27,22,7
1790,28,22,7
1791,29,22,7
1792,30,22,7
1793,31,22,7
1794,32,22,7
1795,33,22,7
1796,34,22,7
1797,35,22,7
1798,36,22,7
1799,41,22,7
1800,42,22,7
1801,43,22,7
1802,44,22,7
1803,45,22,7
1804,46,22,7
1805,5,23,7
1806,6,23,7
1807,7,23,7
1808,8,23,7
1809,15,23,7
1810,16,23,7
1811,17,23,7
1812,18,23,7
1813,19,23,7
1814,20,23,7
1815,21,23,7
1816,22,23,7
1817,23,23,7
1818,24,23,7
1819,25,23,7
1820,26,23,7
1821,27,23,7
1822,28,23,7
1823,29,23,7
1824,30,23,7
1825,31,23,7
1826,32,23,7
1827,33,23,7
1828,34,23,7
1829,35,23,7
1830,36,23,7
1831,41,23,7
1832,42,23,7
1833,43,23,7
1834,44,23,7
1835,45,23,7
1836,46,23,7
1837,5,24,7
1838,6,24,7
1839,7,24,7
1840,8,24,7
1841,9,24,7
1842,16,24,7
1843,17,24,7
1844,18,24,7
1845,19,24,7
1846,20,24,7
1847,21,24,7
1848,22,24,7
1849,23,24,7
1850,24,24,7
1851,25,24,7
1852,26,24,7
1853,27,24,7
1854,28,24,7
1855,29,24,7
1856,30,24,7
1857,31,24,7
1858,32,24,7
1859,33,24,7
1860,34,24,7
1861,35,24,7
1862,36,24,7
1863,42,24,7
1864,43,24,7
1865,44,24,7
1866,45,24,7
1867,46,24,7
1868,5,25,7
1869,6,25,7
1870,7,25,7
1871,8,25,7
1872,9,25,7
1873,16,25,7
1874,17,25,7
1875,18,25,7
1876,22,25,7
1877,28,25,7
1878,29,25,7
1879,34,25,7
1880,35,25,7
1881,36,25,7
1882,37,25,7
1883,42,25,7
1884,43,25,7
1885,44,25,7
1886,45,25,7
1887,4,26,7
1888,5,26,7
1889,6,26,7
1890,7,26,7
1891,8,26,7
1892,9,26,7
1893,17,26,7
1894,18,26,7
1895,21,26,7
1896,22,26,7
1897,29,26,7
1898,30,26,7
1899,31,26,7
1900,32,26,7
1901,33,26,7
1902,34,26,7
1903,35,26,7
1904,36,26,7
1905,37,26,7
1906,43,26,7
1907,44,26,7
1908,45,26,7
1909,46,26,7
1910,5,27,7
1911,6,27,7
1912,7,27,7
1913,8,27,7
1914,9,27,7
1915,15,27,7
1916,16,27,7
1917,17,27,7
1918,18,27,7
1919,19,27,7
1920,32,27,7
1921,33,27,7
1922,34,27,7
1923,35,27,7
1924,36,27,7
1925,43,27,7
1926,44,27,7
1927,45,27,7
1928,46,27,7
1929,5,28,7
1930,6,28,7
1931,7,28,7
1932,8,28,7
1933,9,28,7
1934,43,28,7
1935,44,28,7
1936,45,28,7
1937,46,28,7
1938,4,29,7
1939,5,29,7
1940,6,29,7
1941,7,29,7
1942,8,29,7
1943,9,29,7
1944,10,29,7
1945,43,29,7
1946,44,29,7
1947,45,29,7
1948,46,29,7
1949,5,30,7
1950,6,30,7
1951,7,30,7
1952,8,30,7
1953,9,30,7
1954,10,30,7
1955,11,30,7
1956,15,30,7
1957,42,30,7
1958,43,30,7
1959,44,30,7
1960,45,30,7
1961,46,30,7
1962,5,31,7
1963,6,31,7
1964,7,31,7
1965,8,31,7
1966,9,31,7
1967,10,31,7
1968,15,31,7
1969,36,31,7
1970,42,31,7
1971,43,31,7
1972,44,31,7
1973,45,31,7
1974,46,31,7
1975,5,32,7
1976,6,32,7
1977,7,32,7
1978,8,32,7
1979,9,32,7
1980,10,32,7
1981,11,32,7
1982,15,32,7
1983,16,32,7
1984,34,32,7
1985,35,32,7
1986,36,32,7
1987,42,32,7
1988,43,32,7
1989,44,32,7
1990,45,32,7
1991,6,33,7
1992,7,33,7
1993,8,33,7
1994,9,33,7
1995,10,33,7
1996,11,33,7
1997,12,33,7
1998,16,33,7
1999,17,33,7
2000,33,33,7
2001,34,33,7
2002,35,33,7
2003,36,33,7
2004,41,33,7
2005,42,33,7
2006,43,33,7
2007,44,33,7
2008,45,33,7
2009,6,34,7
2010,7,34,7
2011,8,34,7
2012,9,34,7
2013,10,34,7
2014,11,34,7
2015,12,34,7
2016,17,34,7
2017,18,34,7
2018,19,34,7
2019,33,34,7
2020,34,34,7
2021,35,34,7
2022,41,34,7
2023,42,34,7
2024,43,34,7
2025,44,34,7
2026,6,35,7
2027,7,35,7
2028,8,35,7
2029,9,35,7
2030,10,35,7
2031,11,35,7
2032,12,35,7
2033,13,35,7
2034,17,35,7
2035,18,35,7
2036,19,35,7
2037,20,35,7
2038,32,35,7
2039,33,35,7
2040,34,35,7
2041,35,35,7
2042,36,35,7
2043,41,35,7
2044,42,35,7
2045,43,35,7
2046,44,35,7
2047,6,36,7
2048,7,36,7
2049,8,36,7
2050,9,36,7
2051,10,36,7
2052,11,36,7
2053,12,36,7
2054,13,36,7
2055,17,36,7
2056,18,36,7
2057,19,36,7
2058,20,36,7
2059,21,36,7
2060,32,36,7
2061,33,36,7
2062,34,36,7
2063,35,36,7
2064,36,36,7
2065,41,36,7
2066,42,36,7
2067,43,36,7
2068,44,36,7
2069,7,37,7
2070,8,37,7
2071,9,37,7
2072,10,37,7
2073,11,37,7
2074,12,37,7
2075,13,37,7
2076,18,37,7
2077,19,37,7
2078,20,37,7
2079,33,37,7
2080,34,37,7
2081,35,37,7
2082,42,37,7
2083,43,37,7
2084,44,37,7
2085,8,38,7
2086,9,38,7
2087,10,38,7
2088,11,38,7
2089,12,38,7
2090,13,38,7
2091,42,38,7
2092,43,38,7
2093,44,38,7
2094,8,39,7
2095,9,39,7
2096,10,39,7
2097,11,39,7
2098,12,39,7
2099,13,39,7
2100,23,39,7
2101,24,39,7
2102,42,39,7
2103,43,39,7
2104,8,40,7
2105,9,40,7
2106,10,40,7
2107,11,40,7
2108,12,40,7
2109,13,40,7
2110,14,40,7
2111,16,40,7
2112,22,40,7
2113,23,40,7
2114,29,40,7
2115,30,40,7
2116,42,40,7
2117,43,40,7
2118,10,41,7
2119,11,41,7
2120,12,41,7
2121,13,41,7
2122,14,41,7
2123,15,41,7
2124,16,41,7
2125,22,41,7
2126,23,41,7
2127,30,41,7
2128,31,41,7
2129,42,41,7
2130,9,42,7
2131,10,42,7
2132,11,42,7
2133,12,42,7
2134,13,42,7
2135,14,42,7
2136,15,42,7
2137,16,42,7
2138,42,42,7
2139,10,43,7
2140,11,43,7
2141,12,43,7
2142,13,43,7
2143,14,43,7
2144,15,43,7
2145,16,43,7
2146,41,43,7
2147,10,44,7
2148,11,44,7
2149,12,44,7
2150,13,44,7
2151,14,44,7
2152,15,44,7
2153,16,44,7
2154,36,44,7
2155,39,44,7
2156,40,44,7
2157,41,44,7
2158,42,44,7
2159,10,45,7
2160,11,45,7
2161,12,45,7
2162,13,45,7
2163,14,45,7
2164,15,45,7
2165,16,45,7
2166,35,45,7
2167,36,45,7
2168,37,45,7
2169,38,45,7
2170,39,45,7
2171,40,45,7
2172,41,45,7
2173,11,46,7
2174,12,46,7
2175,13,46,7
2176,14,46,7
2177,15,46,7
2178,16,46,7
2179,35,46,7
2180,36,46,7
2181,37,46,7
2182,38,46,7
2183,39,46,7
2184,40,46,7
2185,41,46,7
2186,42,46,7
2187,11,47,7
2188,12,47,7
2189,13,47,7
2190,14,47,7
2191,15,47,7
2192,16,47,7
2193,36,47,7
2194,37,47,7
2195,38,47,7
2196,39,47,7
2197,40,47,7
2198,41,47,7
2199,42,47,7
2200,10,48,7
2201,11,48,7
2202,12,48,7
2203,13,48,7
2204,14,48,7
2205,15,48,7
2206,37,48,7
2207,38,48,7
2208,39,48,7
2209,40,48,7
2210,41,48,7
2211,42,48,7
2212,12,49,7
2213,13,49,7
2214,14,49,7
2215,15,49,7
2216,10,50,7
2217,11,50,7
2218,12,50,7
2219,13,50,7
2220,14,50,7
2221,15,50,7
2222,11,51,7
2223,12,51,7
2224,13,51,7
2225,14,51,7
2226,15,51,7
2227,16,51,7
2228,11,52,7
2229,12,52,7
2230,13,52,7
2231,14,52,7
2232,15,52,7
2233,16,52,7
2234,17,52,7
2235,20,4,8
2236,18,5,8
2237,19,5,8
2238,20,5,8
2239,21,5,8
2240,22,5,8
2241,23,5,8
2242,27,5,8
2243,30,5,8
2244,16,6,8
2245,17,6,8
2246,18,6,8
2247,19,6,8
2248,20,6,8
2249,22,6,8
2250,23,6,8
2251,27,6,8
2252,29,6,8
2253,30,6,8
2254,31,6,8
2255,34,6,8
2256,35,6,8
2257,36,6,8
2258,37,6,8
2259,15,7,8
2260,16,7,8
2261,17,7,8
2262,18,7,8
2263,22,7,8
2264,23,7,8
2265,24,7,8
2266,27,7,8
2267,29,7,8
2268,30,7,8
2269,31,7,8
2270,32,7,8
2271,35,7,8
2272,36,7,8
2273,37,7,8
2274,38,7,8
2275,15,8,8
2276,16,8,8
2277,17,8,8
2278,18,8,8
2279,22,8,8
2280,23,8,8
2281,24,8,8
2282,27,8,8
2283,29,8,8
2284,30,8,8
2285,31,8,8
2286,32,8,8
2287,34,8,8
2288,35,8,8
2289,36,8,8
2290,37,8,8
2291,38,8,8
2292,39,8,8
2293,14,9,8
2294,15,9,8
2295,16,9,8
2296,17,9,8
2297,22,9,8
2298,23,9,8
2299,24,9,8
2300,27,9,8
2301,28,9,8
2302,29,9,8
2303,30,9,8
2304,31,9,8
2305,35,9,8
2306,36,9,8
2307,37,9,8
2308,38,9,8
2309,39,9,8
2310,40,9,8
2311,12,10,8
2312,13,10,8
2313,14,10,8
2314,15,10,8
2315,16,10,8
2316,17,10,8
2317,21,10,8
2318,22,10,8
2319,23,10,8
2320,24,10,8
2321,27,10,8
2322,28,10,8
2323,29,10,8
2324,30,10,8
2325,31,10,8
2326,36,10,8
2327,37,10,8
2328,38,10,8
2329,39,10,8
2330,40,10,8
2331,41,10,8
2332,11,11,8
2333,12,11,8
2334,13,11,8
2335,14,11,8
2336,15,11,8
2337,16,11,8
2338,21,11,8
2339,22,11,8
2340,23,11,8
2341,24,11,8
2342,27,11,8
2343,28,11,8
2344,29,11,8
2345,30,11,8
2346,31,11,8
2347,32,11,8
2348,37,11,8
2349,38,11,8
2350,39,11,8
2351,40,11,8
2352,41,11,8
2353,11,12,8
2354,12,12,8
2355,13,12,8
2356,14,12,8
2357,15,12,8
2358,20,12,8
2359,21,12,8
2360,22,12,8
2361,23,12,8
2362,27,12,8
2363,28,12,8
2364,29,12,8
2365,30,12,8
2366,31,12,8
2367,32,12,8
2368,33,12,8
2369,38,12,8
2370,39,12,8
2371,40,12,8
2372,41,12,8
2373,10,13,8
2374,11,13,8
2375,12,13,8
2376,13,13,8
2377,14,13,8
2378,15,13,8
2379,19,13,8
2380,20,13,8
2381,21,13,8
2382,22,13,8
2383,23,13,8
2384,27,13,8
2385,28,13,8
2386,29,13,8
2387,30,13,8
2388,31,13,8
2389,32,13,8
2390,33,13,8
2391,34,13,8
2392,38,13,8
2393,39,13,8
2394,40,13,8
2395,41,13,8
2396,42,13,8
2397,9,14,8
2398,10,14,8
2399,11,14,8
2400,12,14,8
2401,13,14,8
2402,19,14,8
2403,20,14,8
2404,21,14,8
2405,22,14,8
2406,23,14,8
2407,27,14,8
2408,28,14,8
2409,29,14,8
2410,30,14,8
2411,31,14,8
2412,32,14,8
2413,33,14,8
2414,34,14,8
2415,39,14,8
2416,40,14,8
2417,41,14,8
2418,42,14,8
2419,43,14,8
2420,9,15,8
2421,10,15,8
2422,11,15,8
2423,12,15,8
2424,13,15,8
2425,19,15,8
2426,20,15,8
2427,21,15,8
2428,22,15,8
2429,23,15,8
2430,26,15,8
2431,27,15,8
2432,28,15,8
2433,29,15,8
2434,30,15,8
2435,31,15,8
2436,32,15,8
2437,33,15,8
2438,34,15,8
2439,39,15,8
2440,40,15,8
2441,41,15,8
2442,42,15,8
2443,43,15,8
2444,44,15,8
2445,8,16,8
2446,9,16,8
2447,10,16,8
2448,11,16,8
2449,12,16,8
2450,13,16,8
2451,19,16,8
2452,20,16,8
2453,21,16,8
2454,22,16,8
2455,23,16,8
2456,25,16,8
2457,26,16,8
2458,27,16,8
2459,28,16,8
2460,29,16,8
2461,30,16,8
2462,31,16,8
2463,32,16,8
2464,33,16,8
2465,34,16,8
2466,39,16,8
2467,40,16,8
2468,41,16,8
2469,42,16,8
2470,43,16,8
2471,44,16,8
2472,8,17,8
2473,9,17,8
2474,10,17,8
2475,11,17,8
2476,12,17,8
2477,19,17,8
2478,20,17,8
2479,21,17,8
2480,22,17,8
2481,23,17,8
2482,24,17,8
2483,25,17,8
2484,26,17,8
2485,28,17,8
2486,29,17,8
2487,30,17,8
2488,31,17,8
2489,32,17,8
2490,33,17,8
2491,39,17,8
2492,40,17,8
2493,41,17,8
2494,42,17,8
2495,43,17,8
2496,44,17,8
2497,7,18,8
2498,8,18,8
2499,9,18,8
2500,10,18,8
2501,11,18,8
2502,19,18,8
2503,20,18,8
2504,21,18,8
2505,22,18,8
2506,23,18,8
2507,24,18,8
2508,25,18,8
2509,26,18,8
2510,27,18,8
2511,28,18,8
2512,29,18,8
2513,30,18,8
2514,31,18,8
2515,32,18,8
2516,41,18,8
2517,42,18,8
2518,43,18,8
2519,44,18,8
2520,6,19,8
2521,7,19,8
2522,8,19,8
2523,9,19,8
2524,10,19,8
2525,11,19,8
2526,19,19,8
2527,20,19,8
2528,21,19,8
2529,22,19,8
2530,24,19,8
2531,25,19,8
2532,26,19,8
2533,27,19,8
2534,28,19,8
2535,29,19,8
2536,30,19,8
2537,31,19,8
2538,32,19,8
2539,41,19,8
2540,42,19,8
2541,43,19,8
2542,44,19,8
2543,45,19,8
2544,6,20,8
2545,7,20,8
2546,8,20,8
2547,9,20,8
2548,18,20,8
2549,19,20,8
2550,20,20,8
2551,21,20,8
2552,22,20,8
2553,24,20,8
2554,25,20,8
2555,26,20,8
2556,27,20,8
2557,28,20,8
2558,29,20,8
2559,30,20,8
2560,31,20,8
2561,42,20,8
2562,43,20,8
2563,44,20,8
2564,45,20,8
2565,5,21,8
2566,6,21,8
2567,7,21,8
2568,8,21,8
2569,9,21,8
2570,19,21,8
2571,20,21,8
2572,21,21,8
2573,22,21,8
2574,23,21,8
2575,26,21,8
2576,27,21,8
2577,28,21,8
2578,29,21,8
2579,30,21,8
2580,31,21,8
2581,32,21,8
2582,42,21,8
2583,43,21,8
2584,44,21,8
2585,45,21,8
2586,5,22,8
2587,6,22,8
2588,7,22,8
2589,8,22,8
2590,9,22,8
2591,19,22,8
2592,20,22,8
2593,21,22,8
2594,22,22,8
2595,23,22,8
2596,26,22,8
2597,27,22,8
2598,28,22,8
2599,29,22,8
2600,30,22,8
2601,31,22,8
2602,32,22,8
2603,42,22,8
2604,43,22,8
2605,44,22,8
2606,45,22,8
2607,5,23,8
2608,6,23,8
2609,7,23,8
2610,8,23,8
2611,9,23,8
2612,15,23,8
2613,16,23,8
2614,17,23,8
2615,18,23,8
2616,21,23,8
2617,22,23,8
2618,23,23,8
2619,26,23,8
2620,27,23,8
2621,28,23,8
2622,29,23,8
2623,30,23,8
2624,31,23,8
2625,33,23,8
2626,34,23,8
2627,42,23,8
2628,43,23,8
2629,44,23,8
2630,45,23,8
2631,46,23,8
2632,4,24,8
2633,5,24,8
2634,6,24,8
2635,7,24,8
2636,8,24,8
2637,9,24,8
2638,16,24,8
2639,17,24,8
2640,18,24,8
2641,19,24,8
2642,20,24,8
2643,21,24,8
2644,22,24,8
2645,26,24,8
2646,27,24,8
2647,28,24,8
2648,29,24,8
2649,30,24,8
2650,33,24,8
2651,34,24,8
2652,35,24,8
2653,42,24,8
2654,43,24,8
2655,44,24,8
2656,45,24,8
2657,46,24,8
2658,5,25,8
2659,6,25,8
2660,7,25,8
2661,8,25,8
2662,9,25,8
2663,16,25,8
2664,17,25,8
2665,18,25,8
2666,19,25,8
2667,28,25,8
2668,31,25,8
2669,32,25,8
2670,33,25,8
2671,34,25,8
2672,35,25,8
2673,36,25,8
2674,42,25,8
2675,43,25,8
2676,44,25,8
2677,45,25,8
2678,46,25,8
2679,5,26,8
2680,6,26,8
2681,7,26,8
2682,8,26,8
2683,9,26,8
2684,10,26,8
2685,19,26,8
2686,30,26,8
2687,42,26,8
2688,43,26,8
2689,44,26,8
2690,45,26,8
2691,46,26,8
2692,4,27,8
2693,5,27,8
2694,6,27,8
2695,7,27,8
2696,8,27,8
2697,9,27,8
2698,10,27,8
2699,19,27,8
2700,22,27,8
2701,23,27,8
2702,29,27,8
2703,30,27,8
2704,31,27,8
2705,32,27,8
2706,42,27,8
2707,43,27,8
2708,44,27,8
2709,45,27,8
2710,46,27,8
2711,4,28,8
2712,5,28,8
2713,6,28,8
2714,7,28,8
2715,8,28,8
2716,9,28,8
2717,10,28,8
2718,18,28,8
2719,19,28,8
2720,20,28,8
2721,42,28,8
2722,43,28,8
2723,44,28,8
2724,45,28,8
2725,46,28,8
2726,4,29,8
2727,5,29,8
2728,6,29,8
2729,7,29,8
2730,8,29,8
2731,9,29,8
2732,10,29,8
2733,42,29,8
2734,43,29,8
2735,44,29,8
2736,45,29,8
2737,46,29,8
2738,4,30,8
2739,5,30,8
2740,6,30,8
2741,7,30,8
2742,8,30,8
2743,9,30,8
2744,10,30,8
2745,11,30,8
2746,42,30,8
2747,43,30,8
2748,44,30,8
2749,45,30,8
2750,46,30,8
2751,5,31,8
2752,6,31,8
2753,7,31,8
2754,8,31,8
2755,9,31,8
2756,10,31,8
2757,11,31,8
2758,12,31,8
2759,16,31,8
2760,42,31,8
2761,43,31,8
2762,44,31,8
2763,45,31,8
2764,46,31,8
2765,5,32,8
2766,6,32,8
2767,7,32,8
2768,8,32,8
2769,9,32,8
2770,10,32,8
2771,11,32,8
2772,12,32,8
2773,13,32,8
2774,16,32,8
2775,41,32,8
2776,42,32,8
2777,43,32,8
2778,44,32,8
2779,45,32,8
2780,5,33,8
2781,6,33,8
2782,7,33,8
2783,8,33,8
2784,9,33,8
2785,10,33,8
2786,11,33,8
2787,12,33,8
2788,16,33,8
2789,17,33,8
2790,35,33,8
2791,36,33,8
2792,41,33,8
2793,42,33,8
2794,43,33,8
2795,44,33,8
2796,45,33,8
2797,5,34,8
2798,6,34,8
2799,7,34,8
2800,8,34,8
2801,9,34,8
2802,10,34,8
2803,11,34,8
2804,12,34,8
2805,13,34,8
2806,16,34,8
2807,17,34,8
2808,18,34,8
2809,34,34,8
2810,35,34,8
2811,36,34,8
2812,41,34,8
2813,42,34,8
2814,43,34,8
2815,44,34,8
2816,6,35,8
2817,7,35,8
2818,8,35,8
2819,9,35,8
2820,10,35,8
2821,11,35,8
2822,12,35,8
2823,13,35,8
2824,16,35,8
2825,17,35,8
2826,18,35,8
2827,19,35,8
2828,20,35,8
2829,33,35,8
2830,34,35,8
2831,35,35,8
2832,36,35,8
2833,42,35,8
2834,43,35,8
2835,44,35,8
2836,6,36,8
2837,7,36,8
2838,8,36,8
2839,9,36,8
2840,10,36,8
2841,11,36,8
2842,12,36,8
2843,13,36,8
2844,16,36,8
2845,17,36,8
2846,18,36,8
2847,19,36,8
2848,20,36,8
2849,21,36,8
2850,33,36,8
2851,34,36,8
2852,35,36,8
2853,36,36,8
2854,42,36,8
2855,43,36,8
2856,44,36,8
2857,6,37,8
2858,7,37,8
2859,8,37,8
2860,9,37,8
2861,10,37,8
2862,11,37,8
2863,12,37,8
2864,13,37,8
2865,16,37,8
2866,17,37,8
2867,18,37,8
2868,19,37,8
2869,20,37,8
2870,21,37,8
2871,22,37,8
2872,31,37,8
2873,32,37,8
2874,33,37,8
2875,34,37,8
2876,35,37,8
2877,36,37,8
2878,42,37,8
2879,43,37,8
2880,44,37,8
2881,7,38,8
2882,8,38,8
2883,9,38,8
2884,10,38,8
2885,11,38,8
2886,12,38,8
2887,13,38,8
2888,16,38,8
2889,17,38,8
2890,18,38,8
2891,19,38,8
2892,20,38,8
2893,21,38,8
2894,30,38,8
2895,31,38,8
2896,32,38,8
2897,34,38,8
2898,35,38,8
2899,36,38,8
2900,43,38,8
2901,44,38,8
2902,8,39,8
2903,9,39,8
2904,10,39,8
2905,11,39,8
2906,12,39,8
2907,13,39,8
2908,14,39,8
2909,16,39,8
2910,17,39,8
2911,18,39,8
2912,19,39,8
2913,20,39,8
2914,22,39,8
2915,23,39,8
2916,24,39,8
2917,28,39,8
2918,32,39,8
2919,33,39,8
2920,34,39,8
2921,35,39,8
2922,43,39,8
2923,44,39,8
2924,8,40,8
2925,9,40,8
2926,10,40,8
2927,11,40,8
2928,12,40,8
2929,13,40,8
2930,17,40,8
2931,18,40,8
2932,19,40,8
2933,20,40,8
2934,22,40,8
2935,23,40,8
2936,24,40,8
2937,27,40,8
2938,28,40,8
2939,29,40,8
2940,31,40,8
2941,32,40,8
2942,33,40,8
2943,34,40,8
2944,35,40,8
2945,43,40,8
2946,44,40,8
2947,9,41,8
2948,11,41,8
2949,12,41,8
2950,13,41,8
2951,14,41,8
2952,15,41,8
2953,17,41,8
2954,18,41,8
2955,19,41,8
2956,21,41,8
2957,22,41,8
2958,23,41,8
2959,24,41,8
2960,28,41,8
2961,29,41,8
2962,30,41,8
2963,31,41,8
2964,32,41,8
2965,33,41,8
2966,34,41,8
2967,43,41,8
2968,44,41,8
2969,12,42,8
2970,13,42,8
2971,14,42,8
2972,15,42,8
2973,18,42,8
2974,20,42,8
2975,21,42,8
2976,22,42,8
2977,23,42,8
2978,24,42,8
2979,29,42,8
2980,30,42,8
2981,32,42,8
2982,33,42,8
2983,34,42,8
2984,43,42,8
2985,10,43,8
2986,11,43,8
2987,12,43,8
2988,13,43,8
2989,14,43,8
2990,15,43,8
2991,19,43,8
2992,20,43,8
2993,21,43,8
2994,22,43,8
2995,29,43,8
2996,30,43,8
2997,31,43,8
2998,32,43,8
2999,33,43,8
3000,42,43,8
3001,43,43,8
3002,10,44,8
3003,11,44,8
3004,12,44,8
3005,13,44,8
3006,14,44,8
3007,15,44,8
3008,16,44,8
3009,30,44,8
3010,31,44,8
3011,32,44,8
3012,42,44,8
3013,43,44,8
3014,9,45,8
3015,10,45,8
3016,11,45,8
3017,12,45,8
3018,13,45,8
3019,14,45,8
3020,15,45,8
3021,16,45,8
3022,25,45,8
3023,40,45,8
3024,41,45,8
3025,42,45,8
3026,43,45,8
3027,9,46,8
3028,10,46,8
3029,11,46,8
3030,12,46,8
3031,13,46,8
3032,14,46,8
3033,15,46,8
3034,24,46,8
3035,25,46,8
3036,26,46,8
3037,27,46,8
3038,37,46,8
3039,38,46,8
3040,39,46,8
3041,40,46,8
3042,41,46,8
3043,42,46,8
3044,9,47,8
3045,10,47,8
3046,11,47,8
3047,12,47,8
3048,13,47,8
3049,14,47,8
3050,15,47,8
3051,24,47,8
3052,25,47,8
3053,26,47,8
3054,27,47,8
3055,28,47,8
3056,38,47,8
3057,39,47,8
3058,40,47,8
3059,41,47,8
3060,42,47,8
3061,9,48,8
3062,10,48,8
3063,11,48,8
3064,12,48,8
3065,13,48,8
3066,14,48,8
3067,24,48,8
3068,25,48,8
3069,26,48,8
3070,27,48,8
3071,28,48,8
3072,29,48,8
3073,38,48,8
3074,39,48,8
3075,40,48,8
3076,41,48,8
3077,42,48,8
3078,9,49,8
3079,10,49,8
3080,11,49,8
3081,12,49,8
3082,13,49,8
3083,14,49,8
3084,22,49,8
3085,23,49,8
3086,24,49,8
3087,25,49,8
3088,26,49,8
3089,27,49,8
3090,28,49,8
3091,29,49,8
3092,38,49,8
3093,39,49,8
3094,40,49,8
3095,41,49,8
3096,10,50,8
3097,11,50,8
3098,12,50,8
3099,13,50,8
3100,14,50,8
3101,15,50,8
3102,22,50,8
3103,23,50,8
3104,24,50,8
3105,25,50,8
3106,26,50,8
3107,38,50,8
3108,39,50,8
3109,40,50,8
3110,41,50,8
3111,10,51,8
3112,11,51,8
3113,12,51,8
3114,13,51,8
3115,14,51,8
3116,15,51,8
3117,16,51,8
3118,38,51,8
3119,39,51,8
3120,40,51,8
3121,10,52,8
3122,11,52,8
3123,12,52,8
3124,13,52,8
3125,14,52,8
3126,15,52,8
3127,16,52,8
3128,17,52,8
3129,38,52,8
3130,39,52,8
3131,40,52,8
3132,11,53,8
3133,12,53,8
3134,13,53,8
3135,14,53,8
3136,15,53,8
3137,16,53,8
3138,17,53,8
3139,18,53,8
3140,34,53,8
3141,35,53,8
3142,36,53,8
3143,37,53,8
3144,38,53,8
3145,39,53,8
3146,12,54,8
3147,13,54,8
3148,14,54,8
3149,15,54,8
3150,16,54,8
3151,17,54,8
3152,18,54,8
3153,19,54,8
3154,20,54,8
3155,14,55,8
3156,15,55,8
3157,16,55,8
3158,17,55,8
3159,18,55,8
3160,19,55,8
3161,20,55,8
3162,21,55,8
3163,22,55,8
3164,14,56,8
3165,15,56,8
3166,16,56,8
3167,17,56,8
3168,18,56,8
3169,19,56,8
3170,20,4,9
3171,21,4,9
3172,22,4,9
3173,32,4,9
3174,33,4,9
3175,19,5,9
3176,20,5,9
3177,21,5,9
3178,22,5,9
3179,23,5,9
3180,30,5,9
3181,32,5,9
3182,33,5,9
3183,34,5,9
3184,35,5,9
3185,36,5,9
3186,16,6,9
3187,17,6,9
3188,18,6,9
3189,19,6,9
3190,20,6,9
3191,21,6,9
3192,22,6,9
3193,23,6,9
3194,24,6,9
3195,26,6,9
3196,27,6,9
3197,28,6,9
3198,29,6,9
3199,30,6,9
3200,31,6,9
3201,32,6,9
3202,33,6,9
3203,34,6,9
3204,35,6,9
3205,36,6,9
3206,37,6,9
3207,15,7,9
3208,16,7,9
3209,17,7,9
3210,18,7,9
3211,19,7,9
